"timestanp_secs", "timestamp", "soil_temperature", "air_temperature", "humidity", "battery_volts", "solar_volts"
22935846.0,2017-10-03 11:04:07,22.81,21.0,68.0,4.141,0.0
22937646.0,2017-10-03 11:34:07,22.75,21.0,68.0,4.141,0.0
22941246.0,2017-10-03 12:34:07,22.68,21.0,68.0,4.135,0.0
22943046.0,2017-10-03 13:04:07,22.68,21.0,68.0,4.135,0.0
22944846.0,2017-10-03 13:34:07,22.62,21.0,68.0,4.135,0.0
22946646.0,2017-10-03 14:04:07,22.62,21.0,68.0,4.135,0.0
22948446.0,2017-10-03 14:34:07,22.62,21.0,68.0,4.135,0.0
22950246.0,2017-10-03 15:04:07,22.62,21.0,68.0,4.129,0.0
22952046.0,2017-10-03 15:34:07,22.56,21.0,68.0,4.129,1.658
22953846.0,2017-10-03 16:04:07,22.56,21.0,68.0,4.129,4.025
22955646.0,2017-10-03 16:34:07,22.56,21.0,68.0,4.129,4.335
22957446.0,2017-10-03 17:04:07,22.56,21.0,68.0,4.129,4.354
22959246.0,2017-10-03 17:34:07,22.62,21.0,68.0,4.129,4.406
22962846.0,2017-10-03 18:34:07,22.93,22.0,69.0,4.129,4.483
22964646.0,2017-10-03 19:04:07,23.06,22.0,69.0,4.129,4.477
22966446.0,2017-10-03 19:34:07,23.25,23.0,67.0,4.135,4.49
22968246.0,2017-10-03 20:04:07,23.31,23.0,67.0,4.129,4.4
22970046.0,2017-10-03 20:34:07,23.37,23.0,67.0,4.135,4.458
22971846.0,2017-10-03 21:04:07,23.5,23.0,67.0,4.135,4.503
22973646.0,2017-10-03 21:34:07,23.62,23.0,67.0,4.135,4.516
22975446.0,2017-10-03 22:04:07,23.75,23.0,67.0,4.135,4.47
22977246.0,2017-10-03 22:34:07,23.87,24.0,67.0,4.135,4.4
22979046.0,2017-10-03 23:04:07,24.0,24.0,67.0,4.135,4.425
22980846.0,2017-10-03 23:34:07,24.18,24.0,67.0,4.174,4.535
22982646.0,2017-10-04 00:04:07,24.43,24.0,67.0,4.141,4.541
22986246.0,2017-10-04 01:04:07,24.87,25.0,65.0,4.174,4.477
22988046.0,2017-10-04 01:34:07,25.0,26.0,64.0,4.141,4.412
22989846.0,2017-10-04 02:04:07,25.06,26.0,63.0,4.141,4.432
22991646.0,2017-10-04 02:34:07,25.12,25.0,63.0,4.135,4.4
22993446.0,2017-10-04 03:04:07,25.18,25.0,63.0,4.135,4.4
22995246.0,2017-10-04 03:34:07,25.18,25.0,63.0,4.135,4.348
22997046.0,2017-10-04 04:04:07,25.12,25.0,63.0,4.135,4.083
22998846.0,2017-10-04 04:34:07,25.12,25.0,63.0,4.129,1.38
23000646.0,2017-10-04 05:04:07,25.06,25.0,63.0,4.129,0.0
23002926.0,2017-10-04 05:42:07,25.06,25.0,63.0,4.129,0.0
23004726.0,2017-10-04 06:12:07,25.0,25.0,64.0,4.122,0.0
23006526.0,2017-10-04 06:42:07,24.93,24.0,65.0,4.122,0.0
23008326.0,2017-10-04 07:12:07,25.0,25.0,64.0,4.122,0.0
23010126.0,2017-10-04 07:42:07,25.0,25.0,64.0,4.116,0.0
23011926.0,2017-10-04 08:12:07,25.0,25.0,64.0,4.116,0.0
23013726.0,2017-10-04 08:42:07,25.0,25.0,64.0,4.116,0.0
23019126.0,2017-10-04 10:12:07,24.93,24.0,66.0,4.109,0.0
23020926.0,2017-10-04 10:42:07,24.93,24.0,66.0,4.109,0.0
23022726.0,2017-10-04 11:12:07,24.87,24.0,66.0,4.109,0.0
23024526.0,2017-10-04 11:42:07,24.87,24.0,66.0,4.103,0.0
23026326.0,2017-10-04 12:12:07,24.81,24.0,66.0,4.103,0.0
23028126.0,2017-10-04 12:42:07,24.75,24.0,66.0,4.103,0.0
23029926.0,2017-10-04 13:12:07,24.68,24.0,66.0,4.096,0.0
23031726.0,2017-10-04 13:42:07,24.56,23.0,66.0,4.096,0.0
23035326.0,2017-10-04 14:42:07,24.31,22.0,67.0,4.096,0.0
23037126.0,2017-10-04 15:12:07,24.18,22.0,67.0,4.09,0.0
23038926.0,2017-10-04 15:42:07,24.06,22.0,67.0,4.09,1.658
23040726.0,2017-10-04 16:12:07,23.93,22.0,67.0,4.09,4.341
23042526.0,2017-10-04 16:42:07,23.93,22.0,67.0,4.09,4.361
23044326.0,2017-10-04 17:12:07,23.93,22.0,67.0,4.096,4.393
23046126.0,2017-10-04 17:42:07,23.93,22.0,67.0,4.09,4.335
23047926.0,2017-10-04 18:12:07,23.93,22.0,67.0,4.09,4.361
23049726.0,2017-10-04 18:42:07,23.93,22.0,67.0,4.09,4.361
23051526.0,2017-10-04 19:12:07,23.93,22.0,67.0,4.083,4.387
23053326.0,2017-10-04 19:42:07,24.0,22.0,67.0,4.09,4.451
23055126.0,2017-10-04 20:12:07,24.06,23.0,66.0,4.09,4.4
23058726.0,2017-10-04 21:12:07,24.06,22.0,66.0,4.09,4.406
23060526.0,2017-10-04 21:42:07,24.06,22.0,66.0,4.09,4.438
23062326.0,2017-10-04 22:12:07,24.12,23.0,65.0,4.116,4.425
23064126.0,2017-10-04 22:42:07,24.25,23.0,64.0,4.096,4.535
23065926.0,2017-10-04 23:12:07,24.31,23.0,64.0,4.096,4.503
23067726.0,2017-10-04 23:42:07,24.37,23.0,63.0,4.096,4.522
23069526.0,2017-10-05 00:12:07,24.37,23.0,62.0,4.096,4.47
23071326.0,2017-10-05 00:42:07,24.5,23.0,62.0,4.103,4.683
23073126.0,2017-10-05 01:12:07,24.87,24.0,61.0,4.109,4.503
23074926.0,2017-10-05 01:42:07,25.0,24.0,92.0,4.116,4.677
23078526.0,2017-10-05 02:42:07,25.06,24.0,58.0,4.109,4.419
23080326.0,2017-10-05 03:12:07,24.93,24.0,59.0,4.109,4.38
23082126.0,2017-10-05 03:42:07,24.68,24.0,58.0,4.103,4.335
23083926.0,2017-10-05 04:12:07,24.37,21.0,59.0,4.103,4.296
23085726.0,2017-10-05 04:42:07,24.06,22.0,60.0,4.103,1.303
23087526.0,2017-10-05 05:12:07,23.81,21.0,61.0,4.096,0.0
23089326.0,2017-10-05 05:42:07,23.5,21.0,61.0,4.096,0.0
23091126.0,2017-10-05 06:12:07,23.25,20.0,63.0,4.096,0.0
23092926.0,2017-10-05 06:42:07,22.93,19.0,63.0,4.096,0.0
23096526.0,2017-10-05 07:42:07,22.43,19.0,63.0,4.09,0.0
23098326.0,2017-10-05 08:12:07,22.25,18.0,63.0,4.09,0.0
23100126.0,2017-10-05 08:42:07,22.0,18.0,64.0,4.083,0.006
23103726.0,2017-10-05 09:42:07,21.68,17.0,64.0,4.083,0.006
23105526.0,2017-10-05 10:12:07,21.5,17.0,64.0,4.083,0.012
23107326.0,2017-10-05 10:42:07,21.31,17.0,64.0,4.083,0.012
23110986.0,2017-10-05 11:43:07,21.0,17.0,64.0,4.077,0.0
23112786.0,2017-10-05 12:13:07,20.93,17.0,64.0,4.077,0.0
23114586.0,2017-10-05 12:43:07,20.93,17.0,65.0,4.077,0.0
23116386.0,2017-10-05 13:13:07,20.87,17.0,65.0,4.077,0.006
23118186.0,2017-10-05 13:43:07,20.87,17.0,65.0,4.077,0.0
23119986.0,2017-10-05 14:13:07,20.87,17.0,65.0,4.07,0.0
23121786.0,2017-10-05 14:43:07,20.81,18.0,66.0,4.07,0.0
23125386.0,2017-10-05 15:43:07,20.68,18.0,65.0,4.07,3.509
23127186.0,2017-10-05 16:13:07,20.68,17.0,65.0,4.07,4.322
23128986.0,2017-10-05 16:43:07,20.75,17.0,65.0,4.07,4.348
23130786.0,2017-10-05 17:13:07,20.81,18.0,66.0,4.07,4.341
23132586.0,2017-10-05 17:43:07,21.06,19.0,65.0,4.077,4.529
23134386.0,2017-10-05 18:13:07,21.43,20.0,66.0,4.122,4.561
23136186.0,2017-10-05 18:43:07,21.93,22.0,65.0,4.122,4.574
23137986.0,2017-10-05 19:13:07,22.5,23.0,61.0,4.096,4.625
23139786.0,2017-10-05 19:43:07,23.06,23.0,57.0,4.187,4.703
23141586.0,2017-10-05 20:13:07,23.56,25.0,46.0,4.135,4.741
23143386.0,2017-10-05 20:43:07,24.12,27.0,43.0,4.225,4.561
23145186.0,2017-10-05 21:13:07,25.18,27.0,39.0,4.251,4.787
23146986.0,2017-10-05 21:43:07,25.62,28.0,36.0,4.245,4.561
23148847.0,2017-10-05 22:14:08,25.87,29.0,32.0,4.18,4.606
23150886.0,2017-10-05 22:48:07,26.25,28.0,34.0,4.2,4.877
23153466.0,2017-10-05 23:31:07,26.06,29.0,31.0,4.206,4.948
23155266.0,2017-10-06 00:01:07,26.06,27.0,26.0,4.212,4.819
23157126.0,2017-10-06 00:32:07,26.18,29.0,27.0,4.225,4.587
23158926.0,2017-10-06 01:02:07,26.0,28.0,23.0,4.212,5.445
23160726.0,2017-10-06 01:32:07,25.87,28.0,28.0,4.206,5.503
23162526.0,2017-10-06 02:02:07,25.75,27.0,28.0,4.206,5.135
23164326.0,2017-10-06 02:32:07,25.43,25.0,29.0,4.206,5.703
23166126.0,2017-10-06 03:02:07,25.12,24.0,36.0,4.206,5.406
23167926.0,2017-10-06 03:32:07,24.75,24.0,38.0,4.2,5.161
23169726.0,2017-10-06 04:02:07,24.43,22.0,41.0,4.2,4.825
23171526.0,2017-10-06 04:32:07,24.06,22.0,42.0,4.2,2.0
23175126.0,2017-10-06 05:32:07,23.31,19.0,46.0,4.193,0.0
23176926.0,2017-10-06 06:02:07,23.0,19.0,47.0,4.193,0.0
23178726.0,2017-10-06 06:32:07,22.68,19.0,50.0,4.193,0.0
23180526.0,2017-10-06 07:02:07,22.43,20.0,53.0,4.193,0.0
23182326.0,2017-10-06 07:32:07,22.18,18.0,55.0,4.187,0.0
23184126.0,2017-10-06 08:02:07,22.0,18.0,55.0,4.187,0.0
23185926.0,2017-10-06 08:32:07,21.81,18.0,57.0,4.187,0.0
23189526.0,2017-10-06 09:32:07,21.43,19.0,56.0,4.187,0.0
23193126.0,2017-10-06 10:32:07,21.18,19.0,58.0,4.18,0.0
23194926.0,2017-10-06 11:02:07,21.06,18.0,59.0,4.18,0.0
23196726.0,2017-10-06 11:32:07,20.93,16.0,60.0,4.18,0.0
23198526.0,2017-10-06 12:02:07,20.81,16.0,59.0,4.18,0.0
23200326.0,2017-10-06 12:32:07,20.75,17.0,60.0,4.18,0.0
23202126.0,2017-10-06 13:02:07,20.68,18.0,61.0,4.18,0.0
23203926.0,2017-10-06 13:32:07,20.62,18.0,61.0,4.18,0.0
23205726.0,2017-10-06 14:02:07,20.56,19.0,60.0,4.174,0.0
23207526.0,2017-10-06 14:32:07,20.56,19.0,60.0,4.174,0.0
23211126.0,2017-10-06 15:32:07,20.56,17.0,61.0,4.174,0.838
23212926.0,2017-10-06 16:02:07,20.5,16.0,62.0,4.174,4.425
23214726.0,2017-10-06 16:32:07,20.56,19.0,60.0,4.174,4.432
23216526.0,2017-10-06 17:02:07,20.75,18.0,62.0,4.18,4.522
23218326.0,2017-10-06 17:32:07,21.0,19.0,61.0,4.18,4.567
23220126.0,2017-10-06 18:02:07,21.43,20.0,62.0,4.193,4.709
23221926.0,2017-10-06 18:32:07,21.93,22.0,60.0,4.2,4.987
23223726.0,2017-10-06 19:02:07,22.56,24.0,58.0,4.206,5.051
23225526.0,2017-10-06 19:32:07,23.12,24.0,57.0,4.245,4.69
23227326.0,2017-10-06 20:02:07,23.68,26.0,51.0,4.206,5.664
23229126.0,2017-10-06 20:32:07,24.31,26.0,47.0,4.2,5.554
23232726.0,2017-10-06 21:32:07,26.0,28.0,39.0,4.2,5.496
23234526.0,2017-10-06 22:02:07,26.25,30.0,35.0,4.193,5.638
23236326.0,2017-10-06 22:32:07,26.31,29.0,33.0,4.212,4.903
23238126.0,2017-10-06 23:02:07,26.37,30.0,32.0,4.206,5.251
23239926.0,2017-10-06 23:32:07,26.31,28.0,28.0,4.206,5.774
23241726.0,2017-10-07 00:02:07,26.31,29.0,35.0,4.206,5.567
23243526.0,2017-10-07 00:32:07,26.43,30.0,27.0,4.2,5.503
23245326.0,2017-10-07 01:02:07,26.43,30.0,27.0,4.2,5.38
23247126.0,2017-10-07 01:32:07,26.37,28.0,29.0,4.2,5.445
23248926.0,2017-10-07 02:02:07,26.31,27.0,21.0,4.2,5.464
23252526.0,2017-10-07 03:02:07,25.62,26.0,29.0,4.193,5.0
23254326.0,2017-10-07 03:32:07,25.25,26.0,29.0,4.206,4.451
23256126.0,2017-10-07 04:02:07,24.87,24.0,35.0,4.193,4.187
23257926.0,2017-10-07 04:32:07,24.43,24.0,39.0,4.193,1.4
23259726.0,2017-10-07 05:02:07,24.06,22.0,41.0,4.193,0.0
23261526.0,2017-10-07 05:32:07,23.68,21.0,42.0,4.193,0.0
23263326.0,2017-10-07 06:02:07,23.43,19.0,43.0,4.187,0.0
23265126.0,2017-10-07 06:32:07,23.12,20.0,45.0,4.187,0.0
23268726.0,2017-10-07 07:32:07,22.68,19.0,47.0,4.187,0.0
23270526.0,2017-10-07 08:02:07,22.5,19.0,48.0,4.187,0.0
23272326.0,2017-10-07 08:32:07,22.25,19.0,49.0,4.18,0.0
23275926.0,2017-10-07 09:32:07,21.93,18.0,50.0,4.18,0.0
23277726.0,2017-10-07 10:02:07,21.81,19.0,50.0,4.18,0.0
23279526.0,2017-10-07 10:32:07,21.68,18.0,52.0,4.18,0.0
23281326.0,2017-10-07 11:02:07,21.56,18.0,55.0,4.18,0.0
23284926.0,2017-10-07 12:02:07,21.25,17.0,56.0,4.174,0.0
23286726.0,2017-10-07 12:32:07,21.12,19.0,54.0,4.174,0.0
23288526.0,2017-10-07 13:02:07,21.0,18.0,55.0,4.174,0.0
23290326.0,2017-10-07 13:32:07,20.93,19.0,54.0,4.174,0.0
23292126.0,2017-10-07 14:02:07,20.81,18.0,56.0,4.174,0.0
23293926.0,2017-10-07 14:32:07,20.75,19.0,54.0,4.174,0.0
23295726.0,2017-10-07 15:02:07,20.68,18.0,55.0,4.167,0.0
23297526.0,2017-10-07 15:32:07,20.56,19.0,54.0,4.167,1.064
23299326.0,2017-10-07 16:02:07,20.56,17.0,55.0,4.167,4.387
23301126.0,2017-10-07 16:32:07,20.5,17.0,55.0,4.167,4.425
23302926.0,2017-10-07 17:02:07,20.68,17.0,56.0,4.18,4.651
23306526.0,2017-10-07 18:02:07,21.62,19.0,60.0,4.193,4.645
23308326.0,2017-10-07 18:32:07,22.18,24.0,58.0,4.2,4.554
23310126.0,2017-10-07 19:02:07,22.87,25.0,55.0,4.206,4.877
23311926.0,2017-10-07 19:32:07,23.37,27.0,45.0,4.206,4.593
23313726.0,2017-10-07 20:02:07,23.81,27.0,42.0,4.206,5.58
23315526.0,2017-10-07 20:32:07,24.31,28.0,39.0,4.206,5.206
23317326.0,2017-10-07 21:02:07,24.5,28.0,34.0,4.2,5.567
23319126.0,2017-10-07 21:32:07,24.81,28.0,28.0,4.2,5.503
23320926.0,2017-10-07 22:02:07,25.25,28.0,28.0,4.2,5.664
23322726.0,2017-10-07 22:32:07,25.75,28.0,28.0,4.2,5.477
23326326.0,2017-10-07 23:32:07,26.25,30.0,27.0,4.206,5.393
23328186.0,2017-10-08 00:03:07,26.43,30.0,25.0,4.206,5.432
23330046.0,2017-10-08 00:34:07,26.62,30.0,27.0,4.206,5.141
23331906.0,2017-10-08 01:05:07,26.43,29.0,27.0,4.2,5.69
23333706.0,2017-10-08 01:35:07,26.31,28.0,28.0,4.2,5.309
23335506.0,2017-10-08 02:05:07,25.93,28.0,28.0,4.2,4.987
23337306.0,2017-10-08 02:35:07,25.56,27.0,33.0,4.2,5.316
23339106.0,2017-10-08 03:05:07,25.31,26.0,37.0,4.2,4.438
23340906.0,2017-10-08 03:35:07,25.12,25.0,39.0,4.2,4.458
23342706.0,2017-10-08 04:05:07,24.87,24.0,40.0,4.2,4.4
23346306.0,2017-10-08 05:05:07,24.43,23.0,42.0,4.193,0.0
23348106.0,2017-10-08 05:35:07,24.18,24.0,42.0,4.193,0.0
23349906.0,2017-10-08 06:05:07,24.0,22.0,43.0,4.193,0.0
23351706.0,2017-10-08 06:35:07,23.81,22.0,45.0,4.193,0.0
23353506.0,2017-10-08 07:05:07,23.75,21.0,45.0,4.193,0.0
23355306.0,2017-10-08 07:35:07,23.37,22.0,46.0,4.187,0.0
23358906.0,2017-10-08 08:35:07,23.43,22.0,55.0,4.187,0.0
23362506.0,2017-10-08 09:35:07,23.12,22.0,59.0,4.187,0.0
23364306.0,2017-10-08 10:05:07,23.25,22.0,59.0,4.187,0.0
23366106.0,2017-10-08 10:35:07,23.37,22.0,60.0,4.18,0.0
23367906.0,2017-10-08 11:05:07,23.43,23.0,60.0,4.18,0.0
23369706.0,2017-10-08 11:35:07,23.5,23.0,60.0,4.18,0.0
23371506.0,2017-10-08 12:05:07,23.5,23.0,60.0,4.18,0.0
23375106.0,2017-10-08 13:05:07,23.56,22.0,60.0,4.18,0.0
23376906.0,2017-10-08 13:35:07,23.62,23.0,60.0,4.18,0.0
23378706.0,2017-10-08 14:05:07,23.68,23.0,60.0,4.174,0.0
23380506.0,2017-10-08 14:35:07,23.75,23.0,61.0,4.174,0.0
23382306.0,2017-10-08 15:05:07,23.87,23.0,61.0,4.174,0.0
23384106.0,2017-10-08 15:35:07,23.93,24.0,61.0,4.174,0.161
23385906.0,2017-10-08 16:05:07,24.0,24.0,61.0,4.174,3.864
23387706.0,2017-10-08 16:35:07,24.06,24.0,62.0,4.174,4.425
23389506.0,2017-10-08 17:05:07,24.18,24.0,62.0,4.174,4.445
23391306.0,2017-10-08 17:35:07,24.25,24.0,62.0,4.174,4.451
23394906.0,2017-10-08 18:35:07,24.5,24.0,61.0,4.174,4.432
23396706.0,2017-10-08 19:05:07,24.62,24.0,61.0,4.187,4.554
23398506.0,2017-10-08 19:35:07,24.87,25.0,61.0,4.193,4.658
23400306.0,2017-10-08 20:05:07,25.0,25.0,60.0,4.187,4.522
23402106.0,2017-10-08 20:35:07,25.06,25.0,59.0,4.193,4.567
23403906.0,2017-10-08 21:05:07,25.12,25.0,59.0,4.187,4.425
23405706.0,2017-10-08 21:35:07,25.18,25.0,58.0,4.187,4.458
23407506.0,2017-10-08 22:05:07,25.25,25.0,58.0,4.193,4.509
23409306.0,2017-10-08 22:35:07,25.31,25.0,58.0,4.187,4.451
23411106.0,2017-10-08 23:05:07,25.31,25.0,58.0,4.187,4.406
23414706.0,2017-10-09 00:05:07,25.31,25.0,58.0,4.187,4.464
23416506.0,2017-10-09 00:35:07,25.12,25.0,58.0,4.187,4.464
23418306.0,2017-10-09 01:05:07,24.93,22.0,59.0,4.187,4.509
23420106.0,2017-10-09 01:35:07,24.87,23.0,59.0,4.2,4.516
23421906.0,2017-10-09 02:05:07,24.87,24.0,60.0,4.193,4.503
23423706.0,2017-10-09 02:35:07,24.87,24.0,60.0,4.193,4.529
23425506.0,2017-10-09 03:05:07,24.81,24.0,61.0,4.193,4.477
23427306.0,2017-10-09 03:35:07,24.75,24.0,61.0,4.193,4.445
23429106.0,2017-10-09 04:05:07,24.62,23.0,60.0,4.193,4.148
23430906.0,2017-10-09 04:35:07,24.5,23.0,60.0,4.193,0.741
23432706.0,2017-10-09 05:05:07,24.43,23.0,60.0,4.187,0.0
23434506.0,2017-10-09 05:35:07,24.31,23.0,60.0,4.187,0.0
23438106.0,2017-10-09 06:35:07,24.31,23.0,61.0,4.187,0.0
23439906.0,2017-10-09 07:05:07,24.31,23.0,61.0,4.187,0.0
23441706.0,2017-10-09 07:35:07,24.31,23.0,61.0,4.187,0.0
23443506.0,2017-10-09 08:05:07,24.31,23.0,61.0,4.18,0.0
23445306.0,2017-10-09 08:35:07,24.31,23.0,61.0,4.18,0.0
23450706.0,2017-10-09 10:05:07,24.18,23.0,61.0,4.18,0.0
23452506.0,2017-10-09 10:35:07,24.18,23.0,61.0,4.174,0.0
23454306.0,2017-10-09 11:05:07,24.12,23.0,61.0,4.174,0.0
23456106.0,2017-10-09 11:35:07,24.12,23.0,61.0,4.174,0.0
23457906.0,2017-10-09 12:05:07,24.06,23.0,61.0,4.174,0.0
23459706.0,2017-10-09 12:35:07,24.06,23.0,61.0,4.167,0.0
23461506.0,2017-10-09 13:05:07,24.06,23.0,61.0,4.167,0.0
23463306.0,2017-10-09 13:35:07,24.0,23.0,62.0,4.167,0.0
23465106.0,2017-10-09 14:05:07,23.87,22.0,62.0,4.167,0.0
23466906.0,2017-10-09 14:35:07,23.68,22.0,62.0,4.167,0.0
23470506.0,2017-10-09 15:35:07,23.37,21.0,62.0,4.161,0.787
23472306.0,2017-10-09 16:05:07,23.31,21.0,62.0,4.161,4.316
23474106.0,2017-10-09 16:35:07,23.18,21.0,62.0,4.161,4.425
23475906.0,2017-10-09 17:05:07,23.25,21.0,62.0,4.18,4.464
23477706.0,2017-10-09 17:35:07,23.37,21.0,63.0,4.167,4.606
23479506.0,2017-10-09 18:05:07,23.56,22.0,62.0,4.206,4.593
23481306.0,2017-10-09 18:35:07,23.93,23.0,61.0,4.187,4.67
23483106.0,2017-10-09 19:05:07,24.37,24.0,60.0,4.193,4.696
23484906.0,2017-10-09 19:35:07,24.81,25.0,58.0,4.2,4.993
23486706.0,2017-10-09 20:05:07,25.31,27.0,56.0,4.212,4.89
23488506.0,2017-10-09 20:35:07,25.75,28.0,52.0,4.212,4.8
23490306.0,2017-10-09 21:05:07,25.81,27.0,53.0,4.206,5.696
23493906.0,2017-10-09 22:05:07,26.5,28.0,44.0,4.2,5.154
23495706.0,2017-10-09 22:35:07,26.37,27.0,44.0,4.2,5.374
23497506.0,2017-10-09 23:05:07,26.25,26.0,44.0,4.2,5.387
23499306.0,2017-10-09 23:35:07,26.5,27.0,41.0,4.2,5.374
23501106.0,2017-10-10 00:05:07,27.12,28.0,36.0,4.2,5.445
23502906.0,2017-10-10 00:35:07,27.0,28.0,36.0,4.212,4.774
23504706.0,2017-10-10 01:05:07,26.68,28.0,34.0,4.206,5.354
23508306.0,2017-10-10 02:05:07,26.25,28.0,36.0,4.206,5.458
23510106.0,2017-10-10 02:35:07,26.06,26.0,35.0,4.206,5.419
23511906.0,2017-10-10 03:05:07,25.75,27.0,36.0,4.2,5.348
23513706.0,2017-10-10 03:35:07,25.43,24.0,36.0,4.2,5.006
23515506.0,2017-10-10 04:05:07,25.12,23.0,40.0,4.2,4.058
23517306.0,2017-10-10 04:35:07,24.81,24.0,41.0,4.2,0.612
23519106.0,2017-10-10 05:05:07,24.56,24.0,42.0,4.2,0.0
23520906.0,2017-10-10 05:35:07,24.31,21.0,43.0,4.193,0.0
23522706.0,2017-10-10 06:05:07,24.06,20.0,45.0,4.193,0.0
23524506.0,2017-10-10 06:35:07,23.87,21.0,46.0,4.193,0.0
23528106.0,2017-10-10 07:35:07,23.43,20.0,47.0,4.193,0.0
23544066.0,2017-10-10 12:01:07,22.31,19.0,54.0,4.045,0.0
23545866.0,2017-10-10 12:31:07,22.18,19.0,55.0,4.045,0.0
23549466.0,2017-10-10 13:31:07,22.0,19.0,55.0,4.051,0.0
23551266.0,2017-10-10 14:01:07,21.93,19.0,54.0,4.051,0.0
23553066.0,2017-10-10 14:31:07,21.87,20.0,55.0,4.051,0.0
23554866.0,2017-10-10 15:01:07,21.87,19.0,56.0,4.051,0.0
23556666.0,2017-10-10 15:31:07,21.93,19.0,57.0,4.051,0.264
23558466.0,2017-10-10 16:01:07,22.06,18.0,61.0,4.058,4.032
23560266.0,2017-10-10 16:31:07,22.18,20.0,60.0,4.058,4.309
23562066.0,2017-10-10 17:01:07,22.37,21.0,59.0,4.058,4.329
23563866.0,2017-10-10 17:31:07,22.62,23.0,59.0,4.058,4.412
23565666.0,2017-10-10 18:01:07,22.87,22.0,60.0,4.083,4.367
23567466.0,2017-10-10 18:31:07,23.12,24.0,58.0,4.064,4.387
23571066.0,2017-10-10 19:31:07,23.75,25.0,57.0,4.083,4.587
23572866.0,2017-10-10 20:01:07,24.25,26.0,54.0,4.096,4.677
23574666.0,2017-10-10 20:31:07,24.56,25.0,47.0,4.103,4.677
23576466.0,2017-10-10 21:01:07,24.81,27.0,40.0,4.187,4.716
23578266.0,2017-10-10 21:31:07,25.18,28.0,39.0,4.141,4.722
23580066.0,2017-10-10 22:01:07,25.5,28.0,37.0,4.141,4.696
23581866.0,2017-10-10 22:31:07,25.81,28.0,37.0,4.161,4.567
23583666.0,2017-10-10 23:01:07,26.18,29.0,33.0,4.193,4.741
23585466.0,2017-10-10 23:31:07,26.5,30.0,33.0,4.187,4.954
23587386.0,2017-10-11 00:03:07,26.81,30.0,30.0,4.2,4.8
23589251.0,2017-10-11 00:34:12,27.18,30.0,27.0,4.193,4.754
23591106.0,2017-10-11 01:05:07,26.93,30.0,30.0,4.206,4.87
23592906.0,2017-10-11 01:35:07,26.62,27.0,28.0,4.206,4.877
23594706.0,2017-10-11 02:05:07,26.43,27.0,34.0,4.206,4.535
23596506.0,2017-10-11 02:35:07,26.31,27.0,36.0,4.206,4.877
23598306.0,2017-10-11 03:05:07,26.0,27.0,36.0,4.206,4.49
23600106.0,2017-10-11 03:35:07,25.75,27.0,37.0,4.2,4.451
23601906.0,2017-10-11 04:05:07,25.56,25.0,40.0,4.2,4.0
23603706.0,2017-10-11 04:35:07,25.31,24.0,41.0,4.2,0.316
23607306.0,2017-10-11 05:35:07,24.81,23.0,41.0,4.193,0.0
23609106.0,2017-10-11 06:05:07,24.56,24.0,43.0,4.193,0.0
23610906.0,2017-10-11 06:35:07,24.43,22.0,43.0,4.193,0.0
23612706.0,2017-10-11 07:05:07,24.25,22.0,45.0,4.193,0.0
23614506.0,2017-10-11 07:35:07,24.12,23.0,43.0,4.193,0.0
23616306.0,2017-10-11 08:05:07,24.06,21.0,45.0,4.193,0.0
23618106.0,2017-10-11 08:35:07,23.93,21.0,46.0,4.187,0.0
23621706.0,2017-10-11 09:35:07,23.68,21.0,46.0,4.187,0.0
23625306.0,2017-10-11 10:35:07,23.5,21.0,47.0,4.187,0.0
23627106.0,2017-10-11 11:05:07,23.43,21.0,47.0,4.18,0.0
23628906.0,2017-10-11 11:35:07,23.31,21.0,48.0,4.18,0.0
23630706.0,2017-10-11 12:05:07,23.18,20.0,47.0,4.18,0.0
23632506.0,2017-10-11 12:35:07,23.0,19.0,47.0,4.18,0.0
23634306.0,2017-10-11 13:05:07,22.93,20.0,47.0,4.18,0.0
23636106.0,2017-10-11 13:35:07,22.81,20.0,48.0,4.18,0.0
23637906.0,2017-10-11 14:05:07,22.68,18.0,48.0,4.18,0.0
23641506.0,2017-10-11 15:05:07,22.37,19.0,46.0,4.174,0.0
23643306.0,2017-10-11 15:35:07,22.25,19.0,46.0,4.174,0.658
23645106.0,2017-10-11 16:05:07,22.0,19.0,44.0,4.174,4.077
23646906.0,2017-10-11 16:35:07,21.81,19.0,44.0,4.174,4.419
23648706.0,2017-10-11 17:05:07,21.68,19.0,44.0,4.174,4.451
23650506.0,2017-10-11 17:35:07,21.68,19.0,44.0,4.174,4.477
23652306.0,2017-10-11 18:05:07,21.75,19.0,44.0,4.18,4.574
23654106.0,2017-10-11 18:35:07,21.87,19.0,44.0,4.18,4.606
23655906.0,2017-10-11 19:05:07,22.0,19.0,44.0,4.225,4.645
23657706.0,2017-10-11 19:35:07,22.18,19.0,44.0,4.2,4.664
23659506.0,2017-10-11 20:05:07,22.31,19.0,44.0,4.2,4.645
23661306.0,2017-10-11 20:35:07,22.43,19.0,44.0,4.206,4.961
23663106.0,2017-10-11 21:05:07,22.75,21.0,40.0,4.206,5.58
23664906.0,2017-10-11 21:35:07,23.0,24.0,36.0,4.2,5.696
23668506.0,2017-10-11 22:35:07,23.62,26.0,34.0,4.2,5.638
23670306.0,2017-10-11 23:05:07,23.93,24.0,31.0,4.2,5.561
